,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT,AMZN,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,
2020-09-14,155.14849853515625,75.44149780273438,199.92041015625,155.14849853515625,75.44149780273438,205.41000366210938,159.3695068359375,77.8499984741211,209.1999969482422,154.8000030517578,75.25550079345703,204.02999877929688,158.64700317382812,76.5824966430664,204.24000549316406,90592000,42660000,30375800
2020-09-15,157.80650329589844,76.75599670410156,203.2003173828125,157.80650329589844,76.75599670410156,208.77999877929688,158.75100708007812,77.54949951171875,209.77999877929688,155.4459991455078,76.1050033569336,206.92999267578125,156.80799865722656,76.39450073242188,208.4199981689453,80430000,23042000,21823900
2020-09-16,153.90499877929688,75.60449981689453,199.5699920654297,153.90499877929688,75.60449981689453,205.0500030517578,159.36199951171875,77.71849822998047,210.64999389648438,153.70750427246094,75.57949829101562,204.63999938964844,158.99949645996094,77.1240005493164,210.6199951171875,90244000,22128000,26328100
2020-09-17,150.43649291992188,74.35199737548828,197.4872283935547,150.43649291992188,74.35199737548828,202.91000366210938,151.47149658203125,74.93299865722656,204.3300018310547,148.62750244140625,73.12300109863281,199.9600067138672,150.46249389648438,74.29049682617188,200.0500030517578,128982000,40008000,34011300
2020-09-18,147.74549865722656,72.55449676513672,195.03456115722656,147.74549865722656,72.55449676513672,200.38999938964844,151.88999938964844,74.76000213623047,203.64999389648438,145.27699279785156,71.58100128173828,196.25,151.58700561523438,74.41500091552734,202.8000030517578,177852000,63056000,55225300
2020-09-21,148.02349853515625,71.50700378417969,197.12705993652344,148.02349853515625,71.50700378417969,202.5399932861328,148.10000610351562,72.00299835205078,202.7100067138672,143.5500030517578,70.13400268554688,196.3800048828125,145.3249969482422,71.58100128173828,197.19000244140625,122358000,56908000,39839700
2020-09-22,156.44949340820312,72.99099731445312,201.87667846679688,156.44949340820312,72.99099731445312,207.4199981689453,156.69949340820312,73.19850158691406,208.10000610351562,150.00999450683594,71.4749984741211,202.0800018310547,151.69200134277344,72.51599884033203,205.05999755859375,138976000,33950000,33517100
2020-09-23,149.9929962158203,70.46949768066406,195.2292022705078,149.9929962158203,70.46949768066406,200.58999633789062,156.35000610351562,72.65399932861328,208.10000610351562,149.61900329589844,70.13400268554688,200.02999877929688,156.02149963378906,72.60449981689453,207.89999389648438,113054000,37726000,30803800
2020-09-24,150.989501953125,71.14299774169922,197.7597198486328,150.989501953125,71.14299774169922,203.19000244140625,153.46499633789062,71.89949798583984,205.57000732421875,148.25,70.10749816894531,199.1999969482422,148.88949584960938,70.13400268554688,199.85000610351562,110588000,34552000,31202500
2020-09-25,154.75650024414062,71.9530029296875,202.2659912109375,154.75650024414062,71.9530029296875,207.82000732421875,155.07699584960938,72.2969970703125,209.0399932861328,149.9499969482422,70.38400268554688,202.5399932861328,152.7429962158203,71.25250244140625,203.5500030517578,92304000,30326000,29437300
2020-09-28,158.70249938964844,72.93299865722656,203.84266662597656,158.70249938964844,72.93299865722656,209.44000244140625,158.7519989013672,73.64949798583984,212.57000732421875,155.85850524902344,72.31400299072266,208.05999755859375,157.4425048828125,73.59950256347656,210.8800048828125,84484000,30784000,32004900
2020-09-29,157.24400329589844,73.3010025024414,201.72093200683594,157.24400329589844,73.3010025024414,207.25999450683594,159.41299438476562,73.5999984741211,210.07000732421875,156.6269989013672,72.69999694824219,206.80999755859375,158.76950073242188,73.19550323486328,209.35000610351562,69916000,31816000,24221900
2020-09-30,157.43649291992188,73.27999877929688,204.7089385986328,157.43649291992188,73.27999877929688,210.3300018310547,160.6439971923828,74.30999755859375,211.97999572753906,156.69949340820312,72.78800201416016,206.5399932861328,157.0570068359375,73.0469970703125,207.72999572753906,97922000,40924000,33829100
2020-10-01,161.06300354003906,74.3949966430664,206.781982421875,161.06300354003906,74.3949966430664,212.4600067138672,161.1999969482422,74.75350189208984,213.99000549316406,158.60000610351562,73.83999633789062,211.32000732421875,160.39999389648438,74.18299865722656,213.49000549316406,99438000,32884000,27158400
2020-10-02,156.25,72.77999877929688,200.67955017089844,156.25,72.77999877929688,206.19000244140625,159.7899932861328,73.95149993896484,210.99000549316406,156.14999389648438,72.36750030517578,205.5399932861328,157.68150329589844,72.98149871826172,208.0,112262000,31222000,33154800
2020-10-05,159.9600067138672,74.1415023803711,204.757568359375,159.9600067138672,74.1415023803711,210.3800048828125,160.12649536132812,74.23500061035156,210.41000366210938,157.04249572753906,73.00450134277344,206.97999572753906,157.29200744628906,73.13249969482422,207.22000122070312,75506000,21602000,21331600
2020-10-06,154.9980010986328,72.5510025024414,200.40704345703125,154.9980010986328,72.5510025024414,205.91000366210938,159.10000610351562,74.22599792480469,210.17999267578125,154.5,72.25050354003906,204.82000732421875,158.25,73.7750015258789,208.82000732421875,101738000,26096000,28554300
2020-10-07,159.7845001220703,72.95700073242188,204.22225952148438,159.7845001220703,72.95700073242188,209.8300018310547,160.0,73.44850158691406,210.11000061035156,156.6195068359375,71.6614990234375,206.72000122070312,156.75,72.96549987792969,207.05999755859375,86188000,36108000,25681100
2020-10-08,159.52749633789062,74.17150115966797,204.9522247314453,159.52749633789062,74.17150115966797,210.5800018310547,161.6645050048828,74.40149688720703,211.19000244140625,158.74949645996094,73.27249908447266,208.32000732421875,161.24949645996094,73.27249908447266,210.50999450683594,63482000,26076000,19925800
2020-10-09,164.33250427246094,75.52249908447266,210.04248046875,164.33250427246094,75.52249908447266,215.80999755859375,164.44949340820312,75.59249877929688,215.86000061035156,159.89149475097656,74.3499984741211,211.22999572753906,160.5,74.64299774169922,211.22999572753906,98158000,32966000,26458000
2020-10-12,172.14649963378906,78.22949981689453,215.48304748535156,172.14649963378906,78.22949981689453,221.39999389648438,174.81199645996094,79.4209976196289,223.86000061035156,166.9774932861328,76.46499633789062,216.80999755859375,167.4969940185547,76.9000015258789,218.7899932861328,167284000,55344000,40461400
2020-10-13,172.18150329589844,78.35350036621094,216.90402221679688,172.18150329589844,78.35350036621094,222.86000061035156,174.61900329589844,79.25800323486328,225.2100067138672,171.21099853515625,77.93150329589844,220.42999267578125,173.39950561523438,78.85050201416016,222.72000122070312,114894000,39072000,28950800
2020-10-14,168.1855010986328,78.1719970703125,214.9574737548828,168.1855010986328,78.1719970703125,220.86000061035156,173.24400329589844,79.19249725341797,224.22000122070312,167.0,77.29499816894531,219.1300048828125,172.35000610351562,78.7300033569336,223.0,116254000,33174000,23421700
2020-10-15,166.9324951171875,77.77349853515625,213.78952026367188,166.9324951171875,77.77349853515625,219.66000366210938,167.79400634765625,78.56999969482422,220.36000061035156,164.0,77.05650329589844,216.00999450683594,164.60049438476562,77.2249984741211,217.10000610351562,104468000,31210000,22733100
2020-10-16,163.635498046875,78.38500213623047,213.78952026367188,163.635498046875,78.38500213623047,219.66000366210938,169.98300170898438,78.885498046875,222.2899932861328,158.0,77.88300323486328,219.32000732421875,168.1614990234375,78.09149932861328,220.14999389648438,129488000,34194000,26057900
2020-10-19,160.36050415039062,76.49749755859375,208.49493408203125,160.36050415039062,76.49749755859375,214.22000122070312,166.4499969482422,79.19650268554688,222.3000030517578,159.63699340820312,76.14600372314453,213.72000122070312,164.98049926757812,78.79650115966797,220.4199981689453,104472000,29734000,27625800
2020-10-20,160.85049438476562,77.55400085449219,208.91343688964844,160.85049438476562,77.55400085449219,214.64999389648438,163.3000030517578,78.69200134277344,217.3699951171875,159.60049438476562,76.0250015258789,213.08999633789062,161.11399841308594,76.15550231933594,215.8000030517578,90194000,41670000,22753500
2020-10-21,159.2469940185547,79.29949951171875,209.05943298339844,159.2469940185547,79.29949951171875,214.8000030517578,161.69400024414062,80.75700378417969,216.9199981689453,158.0,78.35700225830078,213.1199951171875,160.625,78.49250030517578,213.1199951171875,91854000,60322000,22724900
2020-10-22,158.82000732421875,80.33300018310547,209.1470184326172,158.82000732421875,80.33300018310547,214.88999938964844,159.9375,80.6709976196289,216.05999755859375,156.0970001220703,78.8740005493164,211.6999969482422,159.49349975585938,79.25,213.92999267578125,84240000,30512000,22351500
2020-10-23,160.22000122070312,81.64900207519531,210.45123291015625,160.22000122070312,81.64900207519531,216.22999572753906,160.26649475097656,81.70600128173828,216.27999877929688,157.0,80.59549713134766,213.16000366210938,159.5500030517578,80.75250244140625,215.02999877929688,69334000,30548000,18879600
2020-10-26,160.3520050048828,79.2145004272461,204.46556091308594,160.3520050048828,79.2145004272461,210.0800018310547,164.1490020751953,81.47899627685547,216.33999633789062,157.6649932861328,78.38899993896484,208.10000610351562,159.93699645996094,80.75,213.85000610351562,118024000,35826000,37111600
2020-10-27,164.31649780273438,79.94400024414062,207.55087280273438,164.31649780273438,79.94400024414062,213.25,164.58299255371094,80.0999984741211,214.6699981689453,160.56500244140625,78.84950256347656,210.3300018310547,161.2469940185547,79.44650268554688,211.58999633789062,85820000,25902000,36700300
2020-10-28,158.13900756835938,75.54000091552734,197.2633514404297,158.13900756835938,75.54000091552734,202.67999267578125,163.2010040283203,77.69049835205078,208.83999633789062,158.12350463867188,75.42400360107422,202.10000610351562,162.46499633789062,77.50050354003906,207.6699981689453,111766000,45174000,51195600
2020-10-29,160.55050659179688,77.84400177001953,199.24887084960938,160.55050659179688,77.84400177001953,204.72000122070312,162.8625030517578,79.43699645996094,207.36000061035156,158.1999969482422,75.82749938964844,203.3699951171875,160.06350708007812,75.85099792480469,204.07000732421875,131930000,55406000,31432600
2020-10-30,151.8074951171875,80.80549621582031,197.05897521972656,151.8074951171875,80.80549621582031,202.47000122070312,158.35000610351562,84.06600189208984,204.2899932861328,150.9499969482422,80.07849884033203,199.6199951171875,157.8874969482422,83.37200164794922,203.5,167728000,99878000,36953700
2020-11-02,150.2239990234375,81.21600341796875,196.92269897460938,150.2239990234375,81.21600341796875,202.3300018310547,153.98550415039062,82.91200256347656,205.27999877929688,147.50599670410156,80.71199798583984,200.1199951171875,153.08700561523438,81.177001953125,204.2899932861328,145148000,44228000,30842200
2020-11-03,152.42050170898438,82.28299713134766,200.9131317138672,152.42050170898438,82.28299713134766,206.42999267578125,153.7449951171875,82.94999694824219,208.1199951171875,149.0489959716797,80.60549926757812,203.1199951171875,150.92649841308594,81.53800201416016,203.88999938964844,97958000,31432000,27512000
2020-11-04,162.05799865722656,87.2925033569336,210.60693359375,162.05799865722656,87.2925033569336,216.38999938964844,162.24249267578125,88.50150299072266,218.32000732421875,156.9864959716797,85.1500015258789,212.4199981689453,157.99949645996094,85.27899932861328,214.02000427246094,136780000,71342000,42311800
2020-11-05,166.10000610351562,88.125,217.322509765625,166.10000610351562,88.125,223.2899932861328,168.33999633789062,89.59100341796875,224.1199951171875,164.44400024414062,87.05149841308594,221.14999389648438,165.99850463867188,88.52249908447266,222.0399932861328,115786000,39758000,36080100
2020-11-06,165.56849670410156,87.98650360107422,217.74107360839844,165.56849670410156,87.98650360107422,223.72000122070312,166.10000610351562,88.42500305175781,224.36000061035156,161.60000610351562,86.83399963378906,218.02999877929688,165.23199462890625,87.56700134277344,222.25999450683594,92946000,28622000,25231900
2020-11-09,157.18699645996094,88.07099914550781,212.553466796875,157.18699645996094,88.07099914550781,218.38999938964844,164.4499969482422,90.84449768066406,228.1199951171875,155.60549926757812,87.87750244140625,217.8800048828125,161.55149841308594,89.79900360107422,224.44000244140625,143808000,53440000,44395000
2020-11-10,151.75100708007812,86.88600158691406,205.3707275390625,151.75100708007812,86.88600158691406,211.00999450683594,155.6999969482422,87.96900177001953,216.5,150.9739990234375,85.80599975585938,209.72000122070312,154.75100708007812,86.4885025024414,214.5,131820000,43022000,44045100
2020-11-11,156.8695068359375,87.36150360107422,210.76263427734375,156.8695068359375,87.36150360107422,216.5500030517578,156.95750427246094,88.1449966430664,218.0399932861328,152.5,87.15299987792969,212.1999969482422,153.08900451660156,87.41999816894531,212.38999938964844,87338000,31838000,29440800
2020-11-12,155.51400756835938,87.14099884033203,209.68234252929688,155.51400756835938,87.14099884033203,215.44000244140625,158.79400634765625,88.2490005493164,219.11000061035156,154.30250549316406,86.89849853515625,214.4600067138672,157.99749755859375,87.0999984741211,217.2100067138672,87240000,26474000,21593900
2020-11-13,156.4405059814453,88.61299896240234,210.7237091064453,156.4405059814453,88.61299896240234,216.50999450683594,157.08599853515625,88.85649871826172,217.4199981689453,154.26950073242188,86.79900360107422,214.16000366210938,156.10000610351562,87.4000015258789,216.36000061035156,75124000,29744000,18621100
2020-11-16,156.55299377441406,88.70149993896484,211.4244842529297,156.55299377441406,88.70149993896484,217.22999572753906,157.13499450683594,89.71700286865234,217.74000549316406,153.63450622558594,88.06649780273438,214.52000427246094,154.66000366210938,88.20700073242188,214.8699951171875,76174000,25468000,24953300
2020-11-17,156.7830047607422,88.08300018310547,208.72853088378906,156.7830047607422,88.08300018310547,214.4600067138672,159.46249389648438,88.85700225830078,217.67999267578125,156.76300048828125,87.97450256347656,214.0800018310547,159.177001953125,88.39299774169922,216.10000610351562,68894000,21314000,24154100
2020-11-18,155.2729949951172,87.03199768066406,205.97669982910156,155.2729949951172,87.03199768066406,211.0800018310547,157.0,88.25,215.1699981689453,155.2550048828125,86.92849731445312,210.92999267578125,156.6999969482422,87.83200073242188,213.64999389648438,58336000,20108000,28372800
2020-11-19,155.8509979248047,87.92849731445312,207.2843017578125,155.8509979248047,87.92849731445312,212.4199981689453,156.25,88.17449951171875,213.02999877929688,154.04600524902344,86.5009994506836,209.92999267578125,155.2655029296875,86.6614990234375,211.3800048828125,60206000,20106000,24792700
2020-11-20,154.97000122070312,86.81900024414062,205.30340576171875,154.97000122070312,86.81900024414062,210.38999938964844,156.64450073242188,88.41799926757812,213.2899932861328,154.90249633789062,86.75,210.0,155.8509979248047,88.0999984741211,212.1999969482422,67488000,27694000,22843100
2020-11-23,154.91949462890625,86.37799835205078,205.03016662597656,154.91949462890625,86.37799835205078,210.11000061035156,156.9875030517578,87.29949951171875,212.2899932861328,153.2729949951172,85.50900268554688,208.16000366210938,155.8350067138672,87.01100158691406,210.9499969482422,94178000,22530000,25683500
2020-11-24,155.9029998779297,88.19499969482422,208.68951416015625,155.9029998779297,88.19499969482422,213.86000061035156,156.71249389648438,88.3239974975586,214.25,154.31300354003906,86.0364990234375,208.86000061035156,155.02499389648438,86.375,209.58999633789062,72042000,27984000,33979700
2020-11-25,159.2534942626953,88.20649719238281,208.69923400878906,159.2534942626953,88.20649719238281,213.8699951171875,159.89999389648438,88.51899719238281,215.2899932861328,157.01300048828125,87.41799926757812,212.4600067138672,157.093505859375,88.3905029296875,215.11000061035156,75808000,19600000,21012900
2020-11-27,159.76699829101562,89.35099792480469,210.02638244628906,159.76699829101562,89.35099792480469,215.22999572753906,160.8094940185547,89.85050201416016,216.27000427246094,159.50250244140625,88.22699737548828,214.0399932861328,160.56300354003906,88.22699737548828,214.85000610351562,47858000,14790000,14512200
2020-11-30,158.40199279785156,87.72000122070312,208.8944091796875,158.40199279785156,87.72000122070312,214.07000732421875,161.41949462890625,89.01699829101562,214.75999450683594,156.27749633789062,87.39199829101562,210.83999633789062,160.4239959716797,88.78250122070312,214.10000610351562,81278000,32418000,33064800
2020-12-01,161.00399780273438,89.76799774169922,210.98268127441406,161.00399780273438,89.76799774169922,216.2100067138672,162.44749450683594,91.08599853515625,217.32000732421875,157.85899353027344,88.15149688720703,213.35000610351562,159.4250030517578,88.33300018310547,214.50999450683594,90740000,37350000,30904500
2020-12-02,160.17649841308594,91.24849700927734,210.16297912597656,160.17649841308594,91.24849700927734,215.3699951171875,161.60000610351562,91.63700103759766,215.47000122070312,158.66299438476562,89.25849914550781,212.8000030517578,161.08250427246094,89.76799774169922,214.8800048828125,62586000,29424000,23724500
2020-12-03,159.3365020751953,91.09200286865234,209.060302734375,159.3365020751953,91.09200286865234,214.24000549316406,161.4320068359375,92.19149780273438,216.3800048828125,159.0655059814453,90.8499984741211,213.64999389648438,160.2729949951172,91.0270004272461,214.61000061035156,57840000,24728000,25120900
2020-12-04,158.12899780273438,91.18800354003906,209.1774139404297,158.12899780273438,91.18800354003906,214.36000061035156,159.91050720214844,91.4749984741211,215.3800048828125,157.93800354003906,90.67949676513672,213.17999267578125,159.91050720214844,91.01100158691406,214.22000122070312,58272000,20544000,24666000
2020-12-07,157.89999389648438,90.85150146484375,209.10906982421875,157.89999389648438,90.85150146484375,214.2899932861328,159.03799438476562,91.4645004272461,215.5399932861328,157.08450317382812,90.1520004272461,212.99000549316406,157.82400512695312,90.77749633789062,214.3699951171875,55026000,22288000,24620000
2020-12-08,158.864501953125,90.56649780273438,210.78750610351562,158.864501953125,90.56649780273438,216.00999450683594,159.2064971923828,90.79850006103516,216.9499969482422,156.00100708007812,89.56400299072266,212.88999938964844,157.94500732421875,90.4260025024414,213.97000122070312,65726000,19936000,23284100
2020-12-09,155.2100067138672,88.89299774169922,206.67926025390625,155.2100067138672,88.89299774169922,211.8000030517578,158.72149658203125,91.41850280761719,215.22999572753906,154.39999389648438,88.0999984741211,211.2100067138672,158.39450073242188,90.51799774169922,215.16000366210938,82016000,31728000,32440600
2020-12-10,155.07449340820312,88.38249969482422,205.4302520751953,155.07449340820312,88.38249969482422,210.52000427246094,157.10499572753906,88.74949645996094,213.0800018310547,153.8000030517578,86.67649841308594,210.36000061035156,154.44949340820312,88.12999725341797,211.77000427246094,60604000,28688000,26733300
2020-12-11,155.8209991455078,88.73999786376953,208.10398864746094,155.8209991455078,88.73999786376953,213.25999450683594,155.93350219726562,88.8655014038086,213.32000732421875,153.64100646972656,87.63700103759766,209.11000061035156,154.83299255371094,88.0,210.0500030517578,61294000,18628000,30979400
2020-12-14,157.84849548339844,87.61299896240234,209.02130126953125,157.84849548339844,87.61299896240234,214.1999969482422,159.52349853515625,89.48999786376953,216.2100067138672,156.3000030517578,87.45649719238281,212.8800048828125,157.14999389648438,88.53600311279297,213.10000610351562,83116000,33050000,28798400
2020-12-15,158.25599670410156,88.05400085449219,208.9529571533203,158.25599670410156,88.05400085449219,214.1300048828125,159.4250030517578,88.19999694824219,215.4199981689453,156.52450561523438,87.08350372314453,212.24000549316406,159.05050659179688,87.99299621582031,215.1699981689453,66390000,21352000,27000600
2020-12-16,162.04800415039062,87.8594970703125,213.97842407226562,162.04800415039062,87.8594970703125,219.27999877929688,162.35000610351562,88.45549774169922,220.11000061035156,158.1840057373047,87.4530029296875,214.72000122070312,158.80050659179688,88.45549774169922,214.75,88552000,24676000,35023300
2020-12-17,161.8040008544922,87.02549743652344,214.1150665283203,161.8040008544922,87.02549743652344,219.4199981689453,163.17550659179688,88.33550262451172,220.88999938964844,161.0500030517578,86.55750274658203,217.9199981689453,162.5,88.19650268554688,219.8699951171875,69486000,34880000,32515800
2020-12-18,160.08250427246094,86.31099700927734,213.30511474609375,160.08250427246094,86.31099700927734,218.58999633789062,162.4709930419922,87.41799926757812,219.69000244140625,158.5800018310547,85.75,216.02000427246094,162.19949340820312,87.30850219726562,218.58999633789062,119914000,85256000,63354900
2020-12-21,160.3090057373047,86.72799682617188,217.2084197998047,160.3090057373047,86.72799682617188,222.58999633789062,161.34849548339844,86.8499984741211,224.0,158.3000030517578,84.69999694824219,217.27999877929688,160.00050354003906,85.45649719238281,217.5500030517578,76736000,33974000,37181900
2020-12-22,160.3260040283203,86.01100158691406,218.5258026123047,160.3260040283203,86.01100158691406,223.94000244140625,161.10000610351562,86.63050079345703,225.6300048828125,159.00399780273438,85.28900146484375,221.85000610351562,160.14199829101562,86.46649932861328,222.69000244140625,47388000,20370000,22612200
2020-12-23,159.2635040283203,86.4114990234375,215.67637634277344,159.2635040283203,86.4114990234375,221.02000427246094,160.50650024414062,87.20549774169922,223.55999755859375,159.20849609375,86.05999755859375,220.8000030517578,160.25,86.19650268554688,223.11000061035156,41876000,22974000,18699600
2020-12-24,158.63450622558594,86.70800018310547,217.36456298828125,158.63450622558594,86.70800018310547,222.75,160.10000610351562,87.12049865722656,223.61000061035156,158.4499969482422,86.21749877929688,221.1999969482422,159.69500732421875,86.44999694824219,221.4199981689453,29038000,9312000,10550600
2020-12-28,164.197998046875,88.697998046875,219.52113342285156,164.197998046875,88.697998046875,224.9600067138672,165.1999969482422,89.3499984741211,226.02999877929688,158.63450622558594,87.09100341796875,223.02000427246094,159.6999969482422,87.24549865722656,224.4499969482422,113736000,27650000,17933500
2020-12-29,166.10000610351562,87.88800048828125,218.73069763183594,166.10000610351562,87.88800048828125,224.14999389648438,167.53250122070312,89.42350006103516,227.17999267578125,164.06100463867188,87.75550079345703,223.5800018310547,165.4969940185547,89.36150360107422,226.30999755859375,97458000,19726000,17403200
2020-12-30,164.29249572753906,86.8125,216.32040405273438,164.29249572753906,86.8125,221.67999267578125,167.10499572753906,88.38800048828125,225.6300048828125,164.12350463867188,86.4000015258789,221.47000122070312,167.0500030517578,88.25,225.22999572753906,64186000,21026000,20272300
2020-12-31,162.84649658203125,87.63200378417969,217.04254150390625,162.84649658203125,87.63200378417969,222.4199981689453,164.14599609375,87.875,223.0,162.05999755859375,86.80449676513672,219.67999267578125,163.75,86.8635025024414,221.6999969482422,59144000,21070000,20942100
2021-01-04,159.3314971923828,86.30650329589844,212.42691040039062,159.3314971923828,86.30650329589844,217.69000244140625,163.60000610351562,88.12449645996094,223.0,157.2010040283203,85.35700225830078,214.80999755859375,163.5,88.0,222.52999877929688,88228000,37324000,37130100
2021-01-05,160.92550659179688,87.00250244140625,212.63180541992188,160.92550659179688,87.00250244140625,217.89999389648438,161.16900634765625,87.34149932861328,218.52000427246094,158.2530059814453,85.84500122070312,215.6999969482422,158.30050659179688,86.25450134277344,217.25999450683594,53110000,20360000,23823000
2021-01-06,156.91900634765625,86.14399719238281,207.11842346191406,156.91900634765625,86.14399719238281,212.25,159.87550354003906,87.19850158691406,216.49000549316406,156.55799865722656,84.80500030517578,211.94000244140625,157.32400512695312,85.01300048828125,212.1699981689453,87896000,46588000,35930700
2021-01-07,158.10800170898438,88.71700286865234,213.0123748779297,158.10800170898438,88.71700286865234,218.2899932861328,160.427001953125,88.89099884033203,219.33999633789062,157.75,86.33799743652344,213.7100067138672,157.85000610351562,86.33799743652344,214.0399932861328,70290000,41936000,27694500
2021-01-08,159.13499450683594,89.8915023803711,214.31024169921875,159.13499450683594,89.8915023803711,219.6199951171875,159.53199768066406,89.96800231933594,220.5800018310547,157.11000061035156,88.06099700927734,217.02999877929688,159.0,88.85800170898438,218.67999267578125,70754000,35484000,22956200
2021-01-11,155.7104949951172,87.81449890136719,212.2317352294922,155.7104949951172,87.81449890136719,217.49000549316406,157.81900024414062,89.21900177001953,218.91000366210938,155.5,87.60700225830078,216.72999572753906,157.40049743652344,88.85099792480469,218.47000122070312,73668000,34796000,23031300
2021-01-12,156.04150390625,86.87149810791016,209.73362731933594,156.04150390625,86.87149810791016,214.92999267578125,157.10699462890625,88.3949966430664,217.10000610351562,154.3000030517578,85.81900024414062,213.32000732421875,156.0,87.26799774169922,216.5,70292000,29528000,23249300
2021-01-13,158.29449462890625,87.36250305175781,211.10951232910156,158.29449462890625,87.36250305175781,216.33999633789062,159.49749755859375,87.81950378417969,216.75999450683594,156.10400390625,86.36599731445312,213.92999267578125,156.4219970703125,86.36599731445312,214.02000427246094,66424000,23432000,20087100
2021-01-14,156.37350463867188,86.5459976196289,207.8698272705078,156.37350463867188,86.5459976196289,213.02000427246094,158.89999389648438,88.37750244140625,217.4600067138672,156.0294952392578,86.30349731445312,212.74000549316406,158.37600708007812,87.44349670410156,215.91000366210938,61418000,29212000,29480800
2021-01-15,155.21249389648438,86.38099670410156,207.5087127685547,155.21249389648438,86.38099670410156,212.64999389648438,157.12750244140625,87.38099670410156,214.50999450683594,154.7584991455078,85.58550262451172,212.02999877929688,156.1510009765625,86.45099639892578,213.52000427246094,84880000,31444000,31746500
2021-01-19,156.03799438476562,89.22350311279297,211.20712280273438,156.03799438476562,89.22350311279297,216.44000244140625,157.25,90.19200134277344,216.97999572753906,154.8000030517578,86.6415023803711,212.6300048828125,155.35000610351562,87.1500015258789,213.75,66102000,41660000,30480900
2021-01-20,163.16900634765625,94.00350189208984,218.9161376953125,163.16900634765625,94.00350189208984,224.33999633789062,163.99000549316406,94.98600006103516,225.7899932861328,158.75,90.97550201416016,217.2899932861328,159.09950256347656,91.31849670410156,217.6999969482422,106196000,64152000,37777300
2021-01-21,165.34950256347656,94.2074966430664,219.5308837890625,165.34950256347656,94.2074966430664,224.97000122070312,167.42750549316406,96.60399627685547,226.3000030517578,164.47850036621094,93.97049713134766,222.4199981689453,164.64999389648438,94.68250274658203,224.6999969482422,98722000,58634000,30709400
2021-01-22,164.6114959716797,94.62799835205078,220.48721313476562,164.6114959716797,94.62799835205078,225.9499969482422,166.0955047607422,95.21949768066406,230.07000732421875,164.1580047607422,93.82499694824219,225.8000030517578,165.2154998779297,94.572998046875,227.0800018310547,56438000,32744000,30172700
2021-01-25,164.6999969482422,94.71399688720703,223.9806365966797,164.6999969482422,94.71399688720703,229.52999877929688,168.1945037841797,96.09100341796875,229.77999877929688,162.15750122070312,92.95800018310547,224.22000122070312,166.4250030517578,95.63700103759766,229.1199951171875,74996000,50586000,33152100
2021-01-26,166.30650329589844,95.39749908447266,226.71295166015625,166.30650329589844,95.39749908447266,232.3300018310547,166.89999389648438,95.7874984741211,234.17999267578125,164.14349365234375,93.80650329589844,230.0800018310547,164.8179931640625,94.29949951171875,231.86000061035156,59104000,31462000,49169600
2021-01-27,161.62899780273438,90.9469985961914,227.26913452148438,161.62899780273438,90.9469985961914,232.89999389648438,167.3260040283203,94.02349853515625,240.44000244140625,160.35400390625,89.86399841308594,230.13999938964844,167.07449340820312,93.74549865722656,238.0,93204000,82512000,69870600
2021-01-28,161.88099670410156,92.66000366210938,233.1533660888672,161.88099670410156,92.66000366210938,238.92999267578125,165.08399963378906,94.39949798583984,242.63999938964844,161.4344940185547,91.55000305175781,235.08999633789062,161.7519989013672,91.55000305175781,235.61000061035156,62984000,55278000,49111200
2021-01-29,160.30999755859375,91.36799621582031,226.35191345214844,160.30999755859375,91.36799621582031,231.9600067138672,161.84950256347656,92.37699890136719,238.02000427246094,159.2274932861328,90.0780029296875,231.35000610351562,161.5,91.70099639892578,235.99000549316406,85872000,44530000,42503100
2021-02-01,167.1439971923828,94.65350341796875,233.85594177246094,167.1439971923828,94.65350341796875,239.64999389648438,167.51300048828125,95.7770004272461,242.5,161.75149536132812,92.22949981689453,232.42999267578125,162.1179962158203,92.22949981689453,235.05999755859375,83204000,40252000,33314200
2021-02-02,169.0,95.95600128173828,233.71932983398438,169.0,95.95600128173828,239.50999450683594,171.38699340820312,97.46849822998047,242.30999755859375,168.05650329589844,95.31849670410156,238.69000244140625,169.0,95.65650177001953,241.3000030517578,141972000,66332000,25916300
2021-02-03,165.62649536132812,102.94400024414062,237.12496948242188,165.62649536132812,102.94400024414062,243.0,171.6999969482422,105.33100128173828,245.08999633789062,165.43099975585938,100.67749786376953,239.25999450683594,171.25050354003906,103.28050231933594,239.57000732421875,141776000,97882000,27158100
2021-02-04,166.5500030517578,102.68150329589844,236.15892028808594,166.5500030517578,102.68150329589844,242.00999450683594,167.35000610351562,103.46499633789062,243.24000549316406,163.8874969482422,101.75499725341797,240.3699951171875,166.5,103.03099822998047,242.66000366210938,73414000,48596000,25296100
2021-02-05,167.6074981689453,104.44149780273438,236.3443145751953,167.6074981689453,104.44149780273438,242.1999969482422,168.85000610351562,104.7969970703125,243.27999877929688,165.135498046875,102.5,240.4199981689453,165.9499969482422,102.97799682617188,242.22999572753906,72416000,29866000,18054800
